id,name
52817,何陵俊
52824,行式
52858,行雲
52868,行融
52874,行寬
52998,衞賓
53004,衞憑
53010,衞次公
53018,衞南
53024,衞雄
53030,衞中行
53040,衞鈞
53047,虞說
53056,虞元長
53062,虞皐
53067,虞遜
53078,虞有賢
53085,虞姹
53091,虞世南
53120,處一
53152,處賓
53160,處默
53178,熊元皓
53184,熊孺登
53277,熊孺復
53297,熊渠
53305,熊士登
53314,熊執易
53321,熊曜
53349,卓英英
53364,師一
53370,師穎
53377,貞實
53383,貞素
53389,貞固
53398,柴榮
53405,紅線
53424,穎師
53435,豐干
53444,劇燕
53451,岑文本
53475,岑亞
53481,岑元和
53489,岑秉
53495,岑參
54987,關操
55096,岑贊
55113,岑倫
55119,岑況
55154,岑靜
55228,任要
55244,任瑗
55250,任生
55256,任翻
55270,任鵠
55275,任憲
55282,任宗
55288,任潛
55294,任希古
55333,任載
55344,任華
55366,任敬仲
55372,任肅
55378,任畹
55399,任疇
55406,任晦
55416,任公叔
55422,任懶
55429,崔立之
55456,崔充
55464,崔雍
55470,崔膺
55476,崔度
55482,崔慶孫
55488,崔文
55689,崔玄暐
55696,崔袞
55702,崔誠
55710,崔護
55717,崔郊
55727,崔韶
55798,崔放
55806,崔論
55824,崔元受
55833,崔元儒
55839,崔元翰
55964,崔晉
55976,崔珏
55994,崔瑨
56000,崔頊
56014,崔璞
56067,崔列
56075,崔弘
56088,崔弘禮
56094,崔廷
56101,崔琯
56108,崔瑾
56114,崔瓘
56120,崔琦
56143,崔琪華
56149,崔琳
56242,崔碣
56248,崔璐
56272,崔子玉
56277,崔子向
56385,崔羣
56491,崔邵
56500,崔致遠
56549,崔㻂
56570,崔季重
56581,崔禹錫
56591,崔仁亮
56603,崔能
56616,崔何
56634,崔倬
56656,崔紫雲
56662,崔稱
56670,崔穎
56676,崔胤
56689,崔峝
56695,崔嶠
56701,崔傅
56707,崔倚
56713,崔侑
56727,崔備
56781,崔俠
56787,崔俊
56795,崔偉
56804,崔偉公
56810,崔生
56820,崔純亮
56829,崔積
56835,崔侃
56841,崔總
56848,崔龜從
56883,崔魯範
56889,崔峒
57177,崔約
57191,崔叔淸
57197,崔叔封
57209,崔穉璋
57218,崔徽
57229,崔從質
57246,崔縱
57255,崔汶
57261,崔寧
57276,崔之仁
57290,崔安潛
57305,崔定
57311,崔寅亮
57317,崔宗之
57351,崔江
57357,崔涯
57367,崔沔
57384,崔潭峻
57398,崔福
57404,崔業
57413,崔泳
57419,崔逵
57447,崔遠
57453,崔禮
57459,崔溫
57465,崔澤
57471,崔湜
57589,崔潩
57599,崔逷
57605,崔遏
57611,崔遇
57617,崔濯
57623,崔渙
57651,崔淑
57661,崔澹
57667,崔凝
57678,崔滌
57684,崔過
57691,崔塗
57762,崔澣
57768,崔裕
57775,崔道融
57775,崔道難
57833,崔爽
57842,崔希逸
57849,崔存度
57857,崔志廉
57863,崔壽
57875,崔壽韓
57893,崔荆
57903,崔博
57925,崔娘
57931,崔載華
58007,崔艽
58013,崔恭
58021,崔萬
58033,崔謩
58038,崔莒
58045,崔權
58050,崔植
58061,崔坰
58068,崔懿伯
58078,崔翹
58101,崔杞
58101,崔𣏌
58174,崔櫓
58191,崔中舉
58200,崔夷甫
58206,崔泰之
58265,崔惠童
58290,崔表仁
58296,崔表臣
58302,崔素娥
58312,崔軒
58340,崔彧
58361,崔成輔
58367,崔成甫
58415,崔咸
58434,崔戎
58455,崔操
58462,崔敷
58470,崔日用
58582,崔日知
58648,崔國輔
58722,崔易
58728,崔昇
58738,崔固
58750,崔圓
58783,崔顥
58838,崔戢
58844,崔映
58851,崔曙
58906,崔嚴府
58912,崔嬰
58918,崔明
58926,崔明允
58932,崔昭
58962,崔昭緯
58968,崔昭愿
58974,崔鄲
59005,崔鄖
59082,崔鳳童
59088,崔膠
59094,崔郾
59123,崔興宗
59203,崔全
59209,崔鉉
59242,崔夔
59248,崔令欽
59254,崔弇
59260,崔善爲
59280,崔公信
59287,崔公佐客
59293,崔公佐
59299,崔公輔
59325,崔頌
59332,崔錡
59338,崔知賢
59360,崔知悌
59366,崔鈞
59372,崔欽
59387,崔邠
59452,崔鄯
59458,崔簡
59465,崔敏童
59472,崔策
59483,崔尙
59515,嵩起
59523,岸道
59535,利涉
59540,崇徽公主
59594,崇隱
59602,樂彥
59619,欒淸
59634,參寥子
59645,傅靄
59652,傅巖
59658,傅孝忠
59665,臧濆
59680,牟融
59793,斛斯融
59808,先業
59823,德玄
59835,德山
59840,德邁
59846,德光
59860,偉卿
59867,儲邕
59876,儲嗣宗
59912,儲光羲
60439,幼遐
60465,幼史
60472,贊寧
60477,贊普
60491,牛嶠
60501,牛徵
60507,牛僧孺
60812,牛希濟
60822,牛蔚
60828,牛鳳及
60835,仲文
60849,仲剬
60856,仲儀
60867,仲濬
60877,佛光
61406,朱文
61413,朱褒
61425,朱訓
61432,朱誠
61438,朱放
61598,朱元
61610,朱瓚
61617,朱子奢
61626,朱子真
61632,朱秀
61653,朱休
61659,朱特
61665,朱幼恭
61675,朱仲晦
61689,朱使欣
61699,朱自勉
61704,朱叔夜
61710,朱宿
61721,朱宴
61733,朱灣
61844,朱逵
61850,朱沖和
61860,朱迪
61867,朱況
61873,朱澤
61880,朱遐景
61887,朱道靈
61893,朱友謙
61906,朱去非
61920,朱越
61932,朱萬言
61938,朱觀
61954,朱超
61960,朱晝
61980,朱昉
61986,朱思賢
61992,朱黯
61998,朱昇
62007,朱景玄
62024,朱巨川
62024,朱灣（字巨川）
62038,朱長文
62070,朱全忠
62077,朱錫珪
62083,朱餘慶
62091,朱少端
62097,朱當敏
62103,白石
62113,白雲
62122,白雲
62127,白行簡
62200,白崔兒
62215,白巖
62225,白利
62232,白紵
62239,白幼文
62254,白龜兒
62268,白衫舉子
62274,白逸
62285,白椿夫
62291,白昊
62296,白羅子
62302,白居易
63549,于季友
66246,韋應物
68032,陽城
69876,白敏中
69959,自牧
69974,自遠
69991,自省
70003,皇甫豫
70010,皇甫政
70034,皇甫繼勳
70039,皇甫甸
70048,皇甫齡
70054,皇甫溫
70068,皇甫湜
70112,皇甫澈
70135,皇甫大夫
70141,皇甫垣
70147,皇甫荀
70156,皇甫松
70162,皇甫冉
70928,田濟
71117,鄭正則
71258,皇甫曙
71390,皇甫岳
71399,皇甫鏞
71450,皇甫會
71586,杜兼
71850,伯成
71857,伯齡
71863,伯陽
71870,泉陵
71879,儇師
71886,息夫牧
71924,魏廣
71934,魏正則
71943,魏元忠
71983,魏璞
72043,魏理
72056,魏季羔
72063,魏佑
72070,魏昇卿
72085,魏仲甫
72092,魏仲光
72098,魏稠
72105,魏叔虬
72115,魏徵
72154,魏深
72160,魏澈
72166,魏啓心
72172,魏萬
72188,魏萬成
72201,魏謩
72212,魏奉古
72237,魏扶
72282,魏氏
72288,魏羔
72295,魏兼遂
72307,魏知古
72327,魏簡能
72333,魏懍
72339,魏光乘
72346,吳彥融
72352,吳康仁
72360,吳平
72366,吳發
72372,吳延保
72383,吳磻
72389,吳武陵
72402,吳融
72677,吳航
72684,吳顗
72689,吳仁璧
72699,吳偃
72705,吳價
72711,吳巒
72716,吳崇岳
72724,吳綰
72730,吳宣
72737,吳之問
72751,吳守明
72760,吳官
72766,吳馮
72798,吳通微
72808,吳道隱
72814,吳士則
72820,吳士矩
72900,吳南卿
72912,吳樵
72918,吳姬
72924,吳顚
72930,吳越失姓名人
72969,吳越僧
72976,吳夢誾
72982,吳兢
72988,吳郁
72998,吳蛻
73009,吳圓
73025,吳氏
73032,吳隨君
73038,吳丹
73095,吳人
73101,吳筠
73177,吳少誠
73183,吳少微
73216,吳悅
73223,嶧桐
73230,和凝
73237,程序
73243,程延
73249,程千里
73256,程行諶
73268,程紫霄
73279,程德琳
73285,程皓
73292,程修己
73298,程浩
73306,程洛賓
73317,程異
73325,程騰
73332,程光範
73339,穆玄道
73345,穆元休
73351,穆贊
73358,穆寧
73364,穆寂
73370,穆栖梧
73376,穆員
73383,穆質
73394,穆賞
73418,歸一
73425,歸登
73431,歸信
73437,歸仁
73453,歸仁紹
73459,歸處訥
73464,歸崇敬
73493,歸藹
73499,歸黯
73505,歸氏子
73519,黎逢
73529,黎幹
73546,黎昕
73556,黎煟
73576,多美
73583,倪署
73589,倪曙
73596,仰山禪師
73608,向卿
73615,向恬
73621,修古
73627,修真
73633,修睦
73696,侯繼
73706,侯御
73713,侯潛
73719,侯溫
73741,侯道華
73747,侯圭
73753,侯喜
73779,侯春時
73785,侯固
73791,侯氏
73803,侯用晦
73810,侯釗
73846,侯愉
73854,殷亮
73860,殷文圭
73944,殷佐明
73944,殷明佐
73956,殷侑
73962,殷仲文
73969,殷穆
73975,殷以道
73981,殷永
73989,殷寅
74002,殷潛之
74012,殷淑
74027,殷遙
74054,殷堯藩
74078,王羽士
74297,殷華
74303,殷陶
74309,殷賢
74316,殷少野
74324,解琬
74337,解牧
74344,伊璠
74350,伊愼
74357,詹敦仁
74415,詹琲
74452,詹敬凝
74459,俱文珍
74467,鮑君徽
74475,鮑約
74490,鮑容
74496,鮑溶
74615,僧特
74722,范傳真
74732,范傳質
74858,鮑防
74896,范傳質
74977,烏行中
74984,鳥窠禪師
74993,鄔傪
74993,鄔慘
75005,鄔賁
75013,鄔載
75033,魚玄機
75131,魚思別
75138,魚又玄
75147,鄒儒立
75173,鄒結先
75180,鄒象先
75191,鄒紹先
75215,般若
75228,魯裕
75241,郜秩
75250,郜扶
75258,包融
75303,包何
75416,包穎
75427,包佶
75645,勾龍逢
75650,勾令元
75660,幻羣
75666,幻夢
75672,島雲
75678,島田忠臣
75703,粲臨
75711,紀唐夫
75718,緣有
75728,叔平
75734,紹明
75749,翛然
75756,徹公
75762,復禮
75774,復本
75781,僧鸞
75787,僧野
75794,從心
75811,從勗
75823,從益
75830,徐彥伯
75929,徐彥若
75935,徐彥夫
75941,徐高御
75947,徐商
75985,徐廣叔
75991,徐玄之
75997,徐放
76019,徐說
76025,徐五敎
76037,徐礪
76043,徐融
76062,徐羣
76068,徐玠
76074,徐仁友
76082,徐俊
76093,徐皓
76101,徐縝
76107,徐仲雅
76134,徐侃
76140,徐修矩
76150,徐夤
76406,無諸
76441,徐綸
76449,徐濟
76455,徐永元
76477,徐安貞
76513,徐安宜
76519,徐宗偃
76525,徐涵
76531,徐源
76543,徐浩
76622,徐溫
76628,徐渙
76635,徐凝
76785,徐太妃
76827,徐太后
76868,徐奭
76880,徐希仁
76917,徐戡
76923,徐敬業
76926,徐惠
76940,徐晶
76953,徐景暉
76959,徐晦
76982,徐堅
77033,徐鉉
77910,鍾謨
78056,徐介
78062,徐鍇
78132,徐俞
78138,徐知仁
78148,徐知道
78159,徐光溥
78175,鮮于晉
78186,鮮于仲通
78195,鮮于叔明
78203,鮮于秋
78209,鮮于炅
78215,鮮于映
78221,鮮于闍梨
78227,嵯峨天皇
78242,空海
78282,宣一
78288,宣皎
78294,宣律
78306,淮陽公主
78313,寇立
78319,寇至
78325,寇季膺
78331,寇泚
78343,寇坦
78365,寇氏
78376,寇錫
78384,房玄齡
78411,房元垂
78417,房元直
78428,房孺復
78453,房琯
78558,房子客
78589,房德裕
78598,房休
78605,房白
78612,房聳
78618,房濟
78625,房造
78631,房次卿
78643,房士淸
78649,房由
78665,房思玄
78672,房署
78681,房開士
78687,房益
78694,房夔
78702,甯原悌
78709,永讙
78717,永樂公主
78726,永穆公主
78733,永泰公主
78739,永昌公主
78749,永明
78756,寒山
78762,騫生
78770,宇文文府
78783,宇文融
78818,宇文褧
78825,宇文虞
78831,宇文鼎
78837,宇文遷
78846,宇文邈
78864,宇文南金
78871,宇文晁
78893,宇文臨
78899,宇文籍
78927,安樂郡主
78933,安樂公主
79096,安守範
79104,安容
79110,安鴻漸
79116,安祿山
79139,安萬善
79145,安都
79151,安鳳
79157,安錡
79164,突利可汗
79171,富嘉謨
79178,窅娘
79185,窈娘
79192,良乂
79200,良史
79213,定子
79224,定光
79231,實仁
79238,寶韻
79245,寶曆宮人
79256,竇庠
79270,王涯
79399,竇雲
79406,竇冀
79412,竇弘餘
79440,竇建德
79575,竇鞏
79736,竇禹鈞
79742,竇參
79752,竇牟
79907,竇德明
79914,寶臮
79920,竇叔向
79988,竇從一
79998,竇審
80004,竇審餘
80011,竇寶
80017,竇漸
80023,竇梁賓
80029,竇澤
80035,寶潏
80050,竇澣
80056,寶希玠
80084,竇嘉賓
80094,竇薄華
80101,竇蒙
80107,竇昉
80113,竇易直
80125,竇晦之
80138,竇公衡
80144,竇知言
80150,竇舒
80157,竇常
80309,宗晉卿
80319,宗璟
80326,宗魯
80332,宗密
80361,宗實
80370,宗極
80377,宗楚客
80420,宗靜
80426,宗氏
80452,宋齊丘
80489,宋文
80496,宋震
80528,宋廷芬
80536,宋璟
80659,宋邧
80674,宋垂文
80693,宋維
80705,宋態宜
80711,宋鼎
80736,宋休遠
80742,宋濟
80749,宋之望
80758,宋之問
81342,宋之悌
81352,宋泚
81359,宋渾
81367,宋次都
81374,宋垓
81381,宋希邈
81389,宋壽
81401,宋華陽
81407,宋若倫
81413,宋若憲
81425,宋若芬
81431,宋若華
81442,宋若茵
81448,宋若荀
81460,宋若思
81471,宋若昭
81495,宋申錫
81517,宋景
81523,宋陟
81533,宋愼言
81540,江文蔚
81557,江采蘋
81563,江準
81570,江滔
81576,江爲
81587,元汛
81594,汪倫
81607,汪濤
81613,汪遵
81632,馮齊整
81638,馮延巳
81652,馮延魯
81658,馮伉
81671,馮巖
81718,馮魯
81724,馮叔達
81797,馮定
81808,馮溫
81814,馮涓
81822,馮道
81837,馮存澄
81843,馮戡
81849,馮燕
81855,馮著
81896,馮陶
81902,馮少吉
81913,源宗
81919,源寂
81925,源寂
81944,源乾曜
82026,源光裕
82033,顧彥暉
82045,顧雲
82103,顧非熊
82359,顧及
82365,顧彪
82371,顧紹宗
82377,顧從真
82833,顧逢
82841,顧道流
82847,顧萇
82847,顧裏
82863,顧朝陽
82869,顧戒奢
82880,顧蟾
82886,顧長
82892,顧陶
82898,顧少連
82906,顧榮
82913,澄
82994,潘雍
83005,潘唐
83011,潘天錫
83017,潘孟陽
83048,潘承祐
83059,潘佑
83074,潘緯
83082,潘傳
83088,潘歸仁
83094,潘徽
83100,潘述
83210,潘爲
83217,潘好禮
83224,潘咸
83242,梁耿
83256,梁乘
83266,梁佾
83272,梁守謙
83278,梁宏
83284,梁寶
83295,梁浦
83301,梁補闕
83311,梁淑
83322,梁洽
83328,梁載言
83334,梁敬之
83342,梁肅
83371,梁國公主
83381,梁昇卿
83393,梁陟
83405,梁鎭
83411,梁鍠
83446,梁知微
83463,梁燭
83479,為山
83490,洗修白
83498,湛然
83504,湛賁
83520,沈褒
83526,沈顔
83533,沈詢
83555,沈麟
83563,沈亞之
83645,沈廷瑞
83659,沈千運
83688,沈卓
83700,沈旣濟
83708,沈師魯
83717,沈崧
83723,沈仲
83729,沈仲昌
83747,沈傳師
83864,沈叔安
83875,沈佺期
84235,薛崇胤
84309,沈福之
84316,沈述師
84334,沈沖
84344,沈次魯
84351,沈太淸
84358,沈存尙
84364,沈彬
84449,沈芳
84461,沈如筠
84471,沈鶴
84477,沈中
84484,沈東美
84502,沈單
84519,沈長源
84525,沈興宗
84540,沈翔
84546,沈光
84567,滿瑩娘
84573,法崇
84580,法和
84586,法宣
84592,法進
84597,法澄
84606,法通
84612,法朗
84619,法振
84690,法軌
84701,法照
84715,法鏡
84727,凌準
84735,浩初
84756,洪孺卿
84773,洪誓師
84780,褚亮
84820,褚三淸
84827,褚无量
84840,褚琇
84852,褚僑
84858,褚澡
84865,褚遂良
84893,褚載
84914,遠國
84920,遠公
84926,達奚珣
84938,造微
84974,沖沼
84981,淸幽
84987,淸徹
85006,淸洨
85015,淸涼
85021,淸江
85143,淸源
85149,淸演
85158,淸遠
85190,淸遠居士
85195,淸瀾
85200,淸古
85206,淸越
85231,淸觀
85237,淸散
85243,淸敬
85249,淸勵
85257,淸閑
85263,淸會
85282,淸尙
85294,油蔚
85301,神亮
85307,神龍從臣
85319,神秀
85324,神穎
85330,神和子
85336,神遘
85342,神邈
85354,神靜
85363,神照
85374,連總
85381,湘靈
85391,溫彥博
85400,溫商
85412,溫庭皓
85418,溫庭筠
85532,盧岵
86109,溫璋
86115,溫西華
86121,溫台
86127,溫德彝
86133,溫憲
86161,溫況
86167,溫初
86173,溫古
86180,溫翁念
86185,溫會
86202,湯衡
86281,湯淸河
86288,湯悅
86402,祝元膺
86414,昶法
86428,邊洞元
86436,還本
86443,汎虛舟
86450,洞雲
86459,鴻漸
86470,鴻楚
86477,鴻舉
86493,汲鵬
86500,渾瑊
86555,渾吉
86561,渾鎬
86571,渾鉅
86579,渾鐬
86585,渾鍊
86591,渾惟明
86598,洛真
86604,洛中舉子
86618,凝密
86625,次融
86632,滌武
86642,祖庸
86649,祖詠
86777,祖自虛
86784,祁樂
86793,祁岳
86806,迥
86815,退渾
86822,遙山
86828,遙見
86835,選人
86852,郎士元
87095,戴廣文
87254,郎 餘令
87268,滋野貞主
87279,冷然
87286,冷朝陽
87334,游簡言
87346,游符
87353,海岸
87359,海嶠
87365,海禪和
87371,海明
87377,海覺
87384,道諺
87391,道該
87402,道玄
87421,道一
87428,道琚
87434,道信
87440,道維
87446,道虔
87465,道俊
87482,道保
87488,道微
87494,道濟
87500,道寬
87506,道安
87513,道宗
87519,道潤
87525,道希
87535,道標
87544,道芬
87562,道恭
87568,道素
87578,道虬
87587,道成
87593,道契
87601,道器
87611,道月
87617,道光
87630,左偃
87669,左師
87675,左名場
87682,左輔元
87700,左興宗
87707,九仙公主
87713,九思
87721,大徹
87732,大寶
87738,大江朝綱
87773,大潙
87782,大通
87789,大夢
87795,大易
87801,大愚
87812,大明俊
87818,大願
87833,大覺
87855,大智
87862,太平公主
87966,太乙
87973,太乙子
87979,太白禪師
87985,太白道士
88015,太易
88025,查文徽
88030,在蒙
88034,在賀
88038,布燮
88043,希運
88047,希道
88052,南詔驃信
88060,南一
88066,南卓
88068,副戎
88103,南越
88115,南雅
88121,南卿
88128,南鑒
88135,皮崇
88142,皮日休
88275,裴謨
89616,志彌
89622,志幽
89634,志空
89642,志凝
89648,志堅
89655,赤松
89665,李主簿
89682,李亶
89692,李亨
89721,李彥佐
89730,李彥遠
89740,李齊物
89746,李方
89755,李方玄
89775,李方直
89781,李方陵
89787,李商隱
90908,李廓
90958,李康
90964,李康成
90971,李庚
90979,李唐
90985,李文
90991,李文嶷
91004,李文仲
91011,李文遠
91017,李文通
91023,李文明
91029,李文略
91036,李文炬
91042,李讓山
91048,李讓夷
91071,李諒
91139,李褎
91169,李玄
91180,李襄
91188,李顔
91193,李謜
91203,李端
91808,戴廣文
92238,李端端
92244,李新
92250,李訥
92294,李謨
92300,李靖
92317,李毅
92325,李詞
92331,李詡
92343,李誦
92382,李韶
92388,李說
92400,李誨
92406,李譜
92412,李正己
92417,李正辭
92423,李正封
92459,李靈夔
92469,李丕
92476,李璡
92492,李璋
92498,李元謹
92504,李元系
92510,李元紘
92522,李元淳
92532,李元爽
92538,李元嘉
92549,李元素
92563,李元軌
92571,李元軌
92577,李元規
92583,李元操
92595,李元景
92601,李元嬰
92613,李千
92613,李干
92623,李平陽
92629,李再榮
92635,李石
92646,李西華
92652,李百藥
92696,李霅
92703,李晉肅
92710,李雲
92720,李玭
92740,李玼
92832,李棐
92840,李登
92846,李瑀
92872,李弘
92911,李弘冀
92924,李延陵
92948,李延年
92967,李琦
92973,李聽
92978,李琪
92990,李礎
93000,李融
93012,李建
93150,李逢勳
93304,李瑝
93312,李璟
93441,李瑒
93447,李羽
93463,李羽
93484,李珣
93489,李瑕
93515,李瓊
93521,李玖
93527,李承
93536,李豫
93565,李子智
93571,李羣玉
93759,馮姬
94024,李羣之
94030,李翼
94035,李璬
94043,李璘
94049,李重俊
94064,李重茂
94074,李億
94106,李舜弦
94115,李倍
94124,李季
94131,李季何
94137,李季良
94145,李季友
94151,李維深
94157,李縞
94164,李紋
94170,李上[莫言]
94176,李銜
94182,李仁行
94189,李仁肇
94197,李仁鈞
94203,李行修
94210,李行父
94216,李行敏
94222,李虞
94244,李虞仲
94256,李偕
94262,李頻
94825,李衡
94836,李師稷
94842,李師道
94849,李師素
94856,李師晦
94871,李貞
94904,李貞白
94910,李岑
95090,李崙
95096,李嶷
95109,李邕
95187,李嶠
95549,李山甫
95692,李崇嗣
95705,李參
95710,李俌
95716,李獻仁
95722,李傅
95735,李綰
95741,李佐
95753,李德誠
95759,李德脩
95765,李德潤
95774,李德裕
96365,李德成
96371,李德輿
96389,李倰
96396,李休
96402,李勉
96475,李皓
96484,李幼成
96495,李幼舉
96502,李幼卿
96548,李岐
96554,李岵
96560,李贊
96566,李贊華
96573,李紺
96581,李縝
96618,李績
96618,李續
96635,李生
96645,李仲
96651,李仲宣
96661,李仲宣
96677,李傳
96682,李紳
97222,李純
97304,李白
97306,雍尊師
97696,張垍
98667,李令問
98860,荀媼
99288,懷素
99514,李伯康
99525,李伯魚
99536,李伯宜
99556,李伯禽
99562,李慑
99581,李皋
99604,李皋
99610,李艎
99616,李峴
99635,李嶧
99641,李緗
99647,李和風
99653,李程
99738,李穆
99765,李繹
99771,李龜禎
99777,李龜年
99787,李僴
99794,李修源
99801,李仍叔
99840,李象
99846,李殷
99852,李殷
99867,李殷衡
99880,李儋
99911,李佋
99917,李翱
99972,李舟
99984,李嶼
99991,李粲
99999,李粲
100005,李約
100021,李紓
100155,李叔卿
100162,李叔愼
100169,李絳
100230,李復
100243,李復禮
100275,李從訓
100283,李從謙
100294,李從珂
100300,李從實
100306,李從遠
100313,李從貴
100319,李從益
100334,李從善
100347,李從榮
100363,李收
100376,李紛
100382,李縱
100497,李嶸
100504,李宣
100518,李宣古
100542,李沆
100552,李濟
100559,李汶
100565,李汶儒
100578,李寧
100606,李寧
100612,李寬
100618,李寬中
100625,李宥
100631,李永
100650,李永
100770,李家明
100786,李適
100909,李適之
101062,李之遙
101069,李之芳
101134,李進賢
101140,李宓
101150,李憲
101217,李守微
101223,李守禮
101229,李宏皋
101235,李審
101241,李良
101252,李密
101259,李定言
101282,李賓
101289,李實
101295,李宗閔
101370,李宷
101376,李涉
101541,李潛
101558,李涵
101564,李源
101571,李福
101580,李福
101598,李顧
101604,李顧言
101628,李憑
101638,李冽
101644,李淵
101663,李漼
101669,李叢
101680,李潘
101694,李祇
101709,李近仁
101715,李遜
101726,李泌
101793,李適
102011,李浦
102017,李泳
102030,李冶
102092,李治
102262,李湛
102286,李沈
102293,李漪
102300,李渤
102385,李濤
102395,李浩弼
102401,李洪
102435,李禕
102453,李祐
102459,李祐
102465,李祜
102477,李遠
102491,碧溪
102570,李達
102572,大德
102575,李淸
102589,李湊
102596,李溱
102603,李神通
102611,李迪
102617,李湯
102632,李湯
102638,李渭
102644,李湜
102651,李暹
102664,李渢
102673,李渥
102679,李洞
103167,李洵
103178,李潮
103184,李潤
103190,李淑
103196,李溟
103221,李凝
103227,李凝
103245,李凝
103254,李次雲
103260,李次虛
103266,李深
103279,李深之
103286,李深源
103293,李冠
103306,李逸
103312,李通
103318,李通微
103326,李迥秀
103360,李逢吉
103534,李軍道
103540,李鄴
103547,李瀚
103553,李澣
103568,李裕
103574,李裕
103580,李遂
103586,李遂良
103592,李道實
103598,李道樞
103626,李道昌
103632,李道堅
103639,李肇
103653,李乂
103881,李九齡
103896,李友路
103902,李士
103908,李士良
103914,李士巽
103920,李臺卿
103926,李直方
103945,李克恭
103959,李布
103965,李希言
103979,李希烈
103997,李希遇
104003,李存穆
104010,李存勖
104015,李嘉祐
104045,王衢
104594,李吉甫
104722,李壽朋
104727,李賁
104734,李垣
104740,李樞
104748,李樞言
104754,李栖梧
104760,李栖筠
104782,李標
104793,李圻
104807,李式
104813,李戡
104818,李越賓
104824,李協
104830,李封
104836,李翥
104867,李藩
104876,李藩
